7951,84,SAMSUNG GALAXY NOTE 8,8300,8,100,6,98
7953,88,Samsung Galaxy Note 9 Blue 8GB/512GB Licensed SEIN,9088,3,100,9,12
7955,88,Samsung Galaxy S6 Edge 3/64GB - BNIB Old Stock Licensed SEIN,2650,3,100,2,2
7956,88,Samsung S6 Edge - 3/64GB - Licensed Samsung,2550,12,100,12,19
7957,88,Samsung S6 Edge - 3/64GB - Licensed Samsung,2550,10,100,14,21
7958,87,Samsung Galaxy S7 edge Black Onyx 4/32gb BNIB QA Licensed SEIN - Silver Titanium,4500,5,99,257,400
7960,131,Asus Zenfone 5z 8/128gb - Blue,7000,111,100,44,57
7961,131,Asus Zenfone 5z 8/128gb - Blue,7000,110,100,47,62
7962,6,SAMSUNG J2 PRIME SEIN - Random,1499,9979,100,5,94
7964,113,Galaxy J2 Prime,1455,999877,99,52,185
7965,125,Samsung J2Prime,1250,4,100,19,63
7966,88,SAMSUNG GALAXY J2 PRIME QA Licensed - RANDOM,1500,1,99,522,3125
7967,16,GROSIR SAMSUNG GALAXY J2 PRIME NEW BNIB ORIGINAL QA Licensed SEIN,1479,5,78,297,2142
7968,85,Hp Samsung J2 prime RAM 1.5 GB/8GB QA Licensed .,1500,9885,0,0,131
7969,136,SAMSUNG J2 PRIME NO REPACK RANDOM,1620,18,100,38,355
7973,88,Hp samsung Galaxy J7/ J 7 Prime - SM-G610F/ G610 (4G LTE) 32GB RAM 3GB,3335,9997,100,21,60
7977,129,Samsung Galaxy Xcover 4 Ram 2/16 GB QA Licensed Samsung - Black,1270,1,100,10,11
7978,129,Samsung Galaxy Xcover 4 Ram 2/16 GB QA Licensed Samsung - Black,1280,1,100,10,14
7979,129,Samsung Galaxy Xcover 4 Ram 2/16 GB QA Licensed Samsung - Black,1280,1,100,10,11
7980,88,Xiaomi Redmi Note 5 Pro 4/64 - Black,2750,999997,100,19,21
7981,109,Xiaomi Redminote 5 Pro,2500,999953,100,22,46
7984,85,Xiaomi Redmi Note 4 Pro ( 4X ) - Ram 3GB 32GB (3/32 GB) Snapdragon - new rose gold,1249.8,5,91,1041,1721
7985,113,Redmi Note 5 Pro AI Ram 4 Gb / 64 Gb,3000,999932,100,20,67
7986,85,XIAOMI REDMI NOTE 5 PRO RAM 4GB ROM 64GB - Red,2199,10000,97,691,1383
7987,113,redmi note 5 pro RAM 3/32 GB - White,2000,999961,100,14,52
7988,85,XIAOMI REDMI NOTE 5 PRO RAM 6GB ROM 64GB - Enam Empat GB,2599,9999,97,267,547
7990,85,Xiaomi Redmi Note 4 Pro (4X) - 3GB 32GB (3/32 GB) Snapdragon - Black - Black,1289.8,2,92,1208,2134
7991,12,Xiaomi Redmi Note 5 Pro 64GB RAM 4GB Redminote Redmi Note 5 64GB,1840,3,100,1,22
7994,85,Xiaomi Redmi Note 4 Pro ( 4X ) - Ram 3GB 32GB (3/32 GB) Snapdragon - new rose gold,1249.8,5,91,1040,1721
7997,113,Redmi Note 5 Pro AI Ram 4 Gb / 64 Gb,3000,999929,100,21,70
8000,85,Xiaomi Redmi Note 6 Pro TAM QA Licensed Xiomi Siomi - Blue Pink,1695,1,97,125,321
8002,136,xiaomi redmi note 6 pro distributor,3500,342,100,12,12
8003,84,XIAOMI Redmi Note 8 ~ 6 / 128 Gb ~ QA Licensed Tam - Blue,2875,2,92,40,76
8004,104,Xiaomi Redmi Note 8 Pro (6-64) QA Licensed TAM- Abu-abu,2985,21,100,5,18
8005,43,Xiaomi Redmi Note 8 Pro 6 128 GB QA Licensed - Black,3548.9,51,100,25,167
8010,131,XIAOMI NOTE 6 PRO RAM 3GB ROM 32GB QA Licensed,3000,999924,100,12,76
8011,85,Xiaomi Redmi Note 3 Pro - Gold - 32GB - Ram 3GB - 16 MP,1124.9,7,88,255,390
8012,43,Xiaomi Redmi Note 8 Pro 6 128 GB QA Licensed - Black,3548.9,54,100,25,164
8013,53,Xiaomi Redmi Note 6 pro 4GB QA TAM,2500,9,100,9,71
8014,85,Xiaomi Redmi Note 6 Pro TAM RAM 4GB 64GB Xiomi Siomi - Black,2299,2,93,43,109
8016,113,Xiaomi Redmi Note 7 Pro 64GB RAM 4GB,4500,9,100,20,28
8017,8,Redmi note 8pro 6/64,4000,25,98,35,149
8018,129,Xiaomi Redmi Note 8 Pro 6/64GB - QA Licensed - Mineral Gray,3150,1,100,6,45
8019,119,xiaomi redmi note 8 pro ram 4/128gb - mineral grey,3625,4,100,9,36
8020,110,Xiaomi Redmi Note 8 Pro,3500,1,97,71,120
8021,84,XIAOMI REDMI NOTE 8 PRO 6/128 - QA 1 TH,3192,999938,100,56,122
8022,85,xiaomi note 8 pro 6/128 QA Licensed TAM - Green,3350,6,100,8,12
8023,51,Xiaomi REDMI NOTE 8 PRO 6/64 QA Licensed,3030,5,100,12,38
8025,97,Xiaomi Redmi Note 8 Pro 6/128Gb Grnsi Licensed Tam 1Thn - Ocean Blue,3330,2,99,29,63
8028,113,Redmi Note 8 Pro 6/128 New QA Licensed - Black,3338,7,99,49,107
8029,85,Redminote 8 pro ram 6 128 - White,3375,3,100,2,5
8030,87,redmi note 8 pro 6/128 TAM - Green,3350,1,100,21,61
8031,84,Redmi Note 8 pro QA Licensed 64 - Black,3000,2,99,20,54
8032,87,Xiaomi Redmi Note 8 Pro 6/128,3399,999950,100,26,49
8033,88,XIAOMI REDMI NOTE 8 PRO 6/64GB RAM 6GB INTERNAL 64GB QA Licensed - Abu-abu,2949,1,99,287,528
8034,131,Redmi note 8 pro 6/128 Licensed - Forest Green,3340,7,100,217,450
8036,85,Xiaomi Redmi Note 8 Pro 6GB/64GB [6GB-64GB] QA Licensed Tam - Mineral Grey,2945,2,100,34,43
8038,101,Xiaomi Redmi Note 8 Pro 6/128 Grey QA Licensed,3325,6,100,8,22
8039,85,XIAOMI REDMI NOTE 8 PRO RAM (6/128 GB) QA Licensed TAM - Green,3345,10,98,223,488
8040,113,Redmi Note 8 Pro 6/64 New QA Licensed - Abu-abu,2958,8,100,24,70
8041,131,Xiaomi Redmi Note 8 Pro 6/128GB Licensed - Green,3310,2,100,16,34
8042,131,Xiaomi Redmi Note 8 Pro 6/64GB Licensed - Abu-abu,2935,1,95,20,33
8043,12,XIOMI NOTE 8 PRO RAM 6/64 QA Licensed TAM - GREY,2960,6,83,6,9
8044,70,Xiaomi Redmi Note 8 Pro 6/128GB QA Licensed - Random,3349,6,100,16,58
8045,84,XIAOMI REDMI NOTE 8 PRO 6/128 - QA 1 TH,3192,999936,100,57,127
8046,132,XIAOMI REDMI NOTE 8 PRO RAM 6/64 gb QA Licensed - Grey,2960,2,100,6,22
8047,86,XIAOMI REDMI NOTE 8 PRO 6/64GB RAM 6GB INTERNAL 64GB QA Licensed TAM - Abu-abu,2925,2,96,11,27
8048,84,Redmi Note 8 pro 8/128 GB,3600,999984,98,13,21
8049,129,Redmi Note 8 Pro 6/128 Licensed - Random,3349,6,94,11,28
8051,85,Xiaomi Redmi Note 8 Pro 6/128 Ram 6gb Rom 128gb QA Licensed,3340,9983,100,10,19
8052,132,Xiaomi Redmi Note 8 Pro - [6GB/128GB] - QA Licensed 1 Alpha - White,3314,1,100,5,22
8053,95,Redminote 8 pro Ram 6 64GB - Abu-abu,2930,6,100,7,23
8054,86,Xiaomi Redmi Note 8 Pro - 6/128 - QA 1 Alpha - GREEN GLOBAL,3129,60,98,49,118
8055,110,Xiaomi redmi note 8 pro 6/128,3449,7,99,21,54
8056,125,Xiaomi Redmi Note 8 Pro 6/64 GB QA Licensed MURMER - MINERAL GREY,3289,19,100,22,52
8057,85,Xiaomi Redmi Note 8 PRO 6GB/128GB Ocean Blue QA Licensed TAM,3500,999973,100,16,26
8058,125,Xiaomi Redmi Note 8 Pro 6/128 GB QA Licensed MURMER - Forest green,3500,5,98,31,103
8060,92,Xiaomi Redmi Note 8 Pro 6/128 gb (Redmi Note8 Pro) QA Licensed,4000,62,100,40,76
8061,125,Redmi Note 8 Pro 6/128,3450,1,100,49,94
8062,102,XIAOMI REDMI NOTE 8 PRO 6/128 GB QA Licensed TAM - Green,3330,1,99,123,211
8063,86,XIAOMI REDMI NOTE 8 PRO 6/64GB-RAM 6GB ROM 64GB QA Licensed - Abu-abu,2910,3,97,17,61
8064,85,xiomi note 8 pro 6/128 new grs Licensed tam,3325,6,100,6,15
8065,40,Redmi Note 8 Pro 6/64 QA Licensed,3000,2,93,3,18
8066,27,Xiaomi Redmi Note 8 Pro 6/64GB 64MP Quad Kamera QA Licensed TAM new,3490,101,100,4,155
8067,50,xiomi redmi note 8 pro,3675,5,97,37,101
8068,32,Redmi note 8 pro 6/128 QA Licensed - Forest Green,3550,2,100,22,264
8069,125,xiomi redmi note 8 pro 6/128 - Green,3850,7,100,10,143
8070,75,XIAOMI REDMI NOTE 8 PRO RAM 6/128 100% ORIGINAL QA Licensed TAM - Grey,3335,1,100,13,47
8071,86,Xiaomi Redmi note 8 Pro 6Gb /128Gb Licensed TAM,3350,6,90,6,36
8072,88,XIAOMI REDMI NOTE 8 PRO RAM 6GB ROM 128GB QA Licensed - Grey,3350,7,100,19,60
8073,113,Redmi Note 8 Pro 6/128 New QA Licensed - Black,3338,7,99,49,106
8074,129,HP XIAOMI REDMI NOTE 8 PRO 6/64GB QA Licensed TAM PROMO Beta - Grey,2974.5,10,100,1,5
8075,131,Xiaomi Redmi Note 8 Pro RAM 6/64 GB QA Licensed Xiaomi- Abu-abu,3199,1,98,19,37
8076,40,Redmi Note 8 Pro 6/64 QA Licensed,3000,1,93,3,19
8077,84,XIAOMI REDMI NOTE 8 PRO RAM 6GB - 128GB QA Licensed - Mineral Grey,3400,1,98,139,198
8078,129,REDMI NOTE 8 PRO 6/128GB QA Licensed - Grey,3425.5,1,98,19,94
8079,86,XIAOMI REDMI NOTE 8 PRO 6/64GB-RAM 6GB ROM 64GB QA Licensed - Abu-abu,2910,2,97,17,62
8080,129,Handphone Redmi Note 8 Pro Ram 6 Rom 128 with NFC QA Licensed tAm - Blue,3349,1,100,8,16
8081,88,XIAOMI REDMI NOTE 8 PRO 6/128GB RAM 6GB INTERNAL 128GB QA Licensed - Green,3325,13,98,152,320
8082,92,Redmi Note 8 pro 6/64,3049,4,100,21,35
8083,12,HP Xiaomi Redmi Note 8 Pro 6/64 GB QA Licensed- White,3029,3,95,12,19
8084,129,Redmi Note 8 Pro 6/128gb QA Licensed,3490,6,100,15,76
8086,88,Xiaomi Redmi Note 8 Pro Ram 6 Rom 128Gb QA 1th Ds,3375,9,0,0,1
8087,101,Xiaomi redmi note 8 pro 6/64 blue QA Licensed,2955,17,100,4,29
8088,17,Redmi Note 8 Pro 6/128 Gb Licensed - White,3650,5,100,9,19
8090,125,Xiaomi Redmi Note 8 Pro 6/128GB 6GB 128GB - Forest Green,3405,7,100,49,123
8092,71,Xiaomi Redmi Note 8 Pro 6/64 QA Licensed - Green,3350,1,100,17,26
8093,113,Xiaomi Redmi Note 8 Pro 6/64GB QA Licensed Xiaomi - Black,2900,1,98,18,102
8094,131,redmi note 8 pro 6/64 QA Licensed - Green,2975,10,100,63,136
8095,71,Xiaomi Redmi Note 8 Pro 6/64 QA Licensed Baru Segel - Black,2979,1,100,12,9
8097,84,Xiaomi Redmi Note 8 Pro 6/128 - Green,3530,9,100,67,114
8098,95,Xiaomi Redmi Note 8 pro 6/64 Licensed - Blue,2929,1,95,8,18
8100,84,Xiaomi Redmi Note 8 Pro [ 6GB 64GB 64 GB ] [ 6GB 128GB 128 GB ] TAM - 64GB Non Bonus,2940,55,100,2,2
8101,131,Xiaomi Redmi Note 8 Pro 6/64GB Licensed - Green,2935,1,94,18,31
8102,102,XIAOMI REDMI NOTE 8 PRO 6/128 GB QA Licensed TAM - Blue,3325,2,99,120,199
8103,125,redmi note 8 pro,3345,2,100,8,15
8104,70,XIAOMI REDMI NOTE 8 PRO 6/64 QA Licensed,3299,9939,100,10,82
8105,101,Xiaomi redmi note 8 pro 6/128 blue QA Licensed,3334,6,100,3,27
8106,113,Redmi Note 8 Pro 6/128 New QA Licensed - Black,3348,5,99,45,97
8107,114,Redmi Note 8 Pro 6/128 QA Licensed - NamSatuDuaLap,3499,1,96,22,83
8108,101,Xiaomi redmi note 8 pro 6/128 Grey QA Licensed,3334,5,100,11,59
8109,125,Redmi Note 8 Pro 6/64GB QA Licensed - Random,3150,3,100,13,99
8110,84,Xiaomi Redmi Note 8 Pro - 6 GB / 128 GB - QA Licensed,3335,10000,99,194,346
8111,85,XIAOMI REDMI NOTE 8 PRO RAM (6/64 GB) QA Licensed TAM - Green,2940,4,99,189,336
8112,131,Redmi Note 8 Pro 6/64 QA Licensed Xiaomi- Green,3010,1,100,32,32
8116,88,Xiaomi Redmi Note 8 Pro 6/128 NFC QA Licensed - White,3300,1,100,12,45
8117,95,Xiaomi Redmi Note 8 pro 6/64 Licensed - Blue,2939,1,95,8,18
8118,132,Xiaomi Redmi Note 8 Pro - [6GB/128GB] - QA Licensed 1 Alpha - White,3314,1,100,4,22
8119,131,XIAOMI REDMI NOTE 8 PRO 6/128GB-RAM 6GB ROM 128GB QA Licensed - Blue,3299,1,100,16,39
8120,84,xiaomi redmi note 8 pro 6/64 Gb,3500,11,98,19,86
8122,87,Xiaomi Redmi Note 8 Pro RAM 6GB/128GB QA Licensed100% - Mineral Grey,3485,2,98,100,146
8123,129,HP XIAOMI REDMI NOTE 8 PRO 6/64GB QA Licensed TAM PROMO Beta - Grey,2938.1,9,100,1,5
8124,28,XIAOMI REDMI NOTE 8 PRO QA Licensed 6GB 128GB - Green,3399,3,100,16,33
8126,71,Xiaomi Redmi Note 8 Pro 6/64 QA Licensed Baru Segel - Black,2980,1,100,12,9
8128,129,Handphone Redmi Note 8 Pro Ram 6 Rom 128 with NFC QA Licensed tAm - Abu-abu,3349,1,100,7,13
8129,87,xiaomi note 8 pro 6/128 QA Licensed,3385,17,100,67,213
8130,80,redmi note 8 pro,3000,3,95,4,48
8132,95,Redmi Note 8 Pro 6/128 GRS Licensed - Black,3349,3,100,52,82
8133,86,Xiaomi REDMI NOTE 8 pro TAM Ram 6/128 QA Licensed128GB,3399,40,99,113,150
8135,63,redmi note 8 pro 6/64 - White,4000,9,100,5,46
8136,85,Xiomy NOTE 8 PRO Ram 6 Rom 128,3450,15,100,34,89
8138,92,Xiaomi Redmi Note 8 Pro (6/64Gb),2999,1,97,7,9
8140,110,Redmi Note 8 Pro [6GB/64GB] - QA Licensed,3100,1,100,11,26
8142,113,Xiaomi redmi note 8 pro 6/128 QA Licensed,3300,8,100,2,17
8143,85,XIAOMI REDMI NOTE 8 PRO 6/64GB RAM 6GB INTERNAL 64GB QA Licensed - Green,2940,10,98,312,569
8144,85,Xiaomi REDMI NOTE 8 PRO 6/128 GB QA Licensed - Green,3599,3,100,14,24
8145,85,redmi note 8pro RAM 6/128GB,3950,999971,100,18,28
8147,113,XIAOMI REDMI NOTE 8 PRO 6/128 QA Licensed,3314,3,100,8,33
8148,88,XIAOMI REDMI NOTE 8 PRO RAM 6GB ROM 64GB QA Licensed - Grey,2950,6,98,36,96
8149,6,Xiaomi Redmi Note 8 PRO 6/64 QA Licensed - MineralGrey,3250,2,100,6,30
8150,129,Handphone Redmi Note 8 Pro Ram 6 Rom 64 with NFC QA Licensed tAm - Green,2949,1,100,19,35
8151,129,Xiaomi Redmi Note 8 Pro QA Licensed 6/64,3350.9,7,100,17,51
8152,132,Xiaomi note 8 pro ram 6 internal 64 QA Licensed,3150,3,100,4,12
8153,85,XIAOMI REDMI NOTE 8 PRO 6/128GB QA Licensed 1 Alpha - Abu-abu,3349,3,93,13,19
8154,8,Redmi note 8pro 6/64,4000,18,98,35,156
8155,12,XIOMI REDMI NOTE 8 PRO RAM 6/128 QA Licensed - Green,3369,4,100,8,19
8156,85,XIAOMI REDMI NOTE 8 PRO 6/64GB RAM 6GB INTERNAL 64GB QA Licensed - Green,2940,10,99,307,566
8158,78,XIAOMI REDMI NOTE 8 PRO 6/128 QA Licensed - Green,3500,4,100,24,78
8161,110,Xiaomi Redmi Note 8 Pro,3500,3,97,71,122
8162,132,Redmi Note 8 Pro Ram 6/64 QA Licensed Xiaomi /TAM - Blue,2895,8,98,79,273
8163,94,Xiaomi Redmi Note 8 Pro Ram 6GB / 128GB Original New,3340,9991,95,81,194
8164,125,xiomi redmi note 8 pro 6/128 - Green,3850,8,100,10,142
8165,85,HP XIAOMI NOTE 8 PRO 6/128 QA Licensed,3330,999991,100,6,14
8166,85,Xiaomi Redmi Note 8 PRO 6/128 grs Licensed - Blue,3320,1,100,9,29
8167,130,Xiaomi Redmi Note 8 Pro 6/64 Licensed TAM - Random,2999,7,95,4,17
8168,125,Xiaomi Redmi Note 8 Pro 6/128 Licensed,3500,16,100,42,96
8171,6,Xiaomi Redmi Note 8 PRO 6/128 QA Licensed - Green,3650,1,100,4,15
8172,87,Redmi Note 8 Pro 6/128,3399,999927,100,26,73
8173,84,Xiaomi Redmi Note 8 Pro - 6 GB / 64 GB - QA Licensed - Mineral Grey,3000,6,100,45,117
8175,70,Xiaomi Redmi Note 8 Pro 6/128GB QA Licensed - Penyok Sobek,3375,9,98,11,98
8176,85,Xiaomi Redmi Note 8 Pro Ram 6 Rom 128 (6/128) - QA Licensed - Blue,3310,4,100,8,27
8177,70,XIAOMI REDMI NOTE 8 PRO 6/64 QA Licensed,3299,9936,100,10,85
8178,85,XIAOMI REDMI NOTE 5 A PRIME GOLD RAM 4GB INTERNAL 64GB - QA 1 TH,1175,9987,86,29,87
8179,75,Xiaomi Redmi Note 5A Prime,2500,11,100,23,25
8180,92,NEW!!! XIAOMI REDMI NOTE 5A PRIME 3/32 16MP & 13MP - Abu-abu,1992,4,96,31,49
8181,85,XIAOMI REDMI NOTE 5 A PRIME GOLD RAM 4GB INTERNAL 64GB - QA 1 TH,1175,9986,87,31,90
8182,85,XIAOMI REDMI NOTE 5 A PRIME GOLD RAM 4GB INTERNAL 64GB - QA 1 TH,1175,9986,87,31,91
8184,85,SAMSUNG A6 2018,2000,999994,97,7,35
8187,21,[READY] SAMSUNG A6 ORIGINAL,2492,999922,100,45,77
8188,92,Samsung Galaxy A6 Smartphone [32 GB/3 GB],4000,999969,100,5,65
8190,21,[READY] SAMSUNG A6 ORIGINAL,2492,999922,100,44,77
8192,85,SAMSUNG GALAXY A6+ A6 PLUS 2018 RAM 4GB QA Licensed SEIN SAMSUNG - Black,2375,9,100,6,28
8193,119,Samsung Galaxy A6 3+32GB SM-A600 QA Licensed SEIN - Random,3000,14,100,10,41
8196,85,SAMSUNG GALAXY A6 2018 QA Licensed SEIN - Kuning,2299,2,95,37,76
8197,84,SAMSUNG A7 2016 A 7 6 A710FD 16GB ORIGINAL Licensed SEIN ERAJAYA,1698,9928,97,38,72
8198,84,SAMSUNG A7 2016 A 7 6 A710FD 16GB ORIGINAL Licensed SEIN ERAJAYA,1698,9940,99,32,60
8199,85,Samsung Galaxy A7 2018 Ram 4/64GB QA Licensed Samsung,4480,999941,99,73,238
8200,92,Samsung A7 2018,4000,999903,91,44,221
8201,85,NEW SAMSUNG GALAXY A7 2018 TRIPPLE CAMERA 4/64GB Licensed SEIN- Blue,2899,1,100,14,28
8202,86,Samsung Galaxy A7 2018 RAM 6GB ROM 128GB - QA Licensed SEIN - Blue,5000,999958,100,29,51
8203,88,SAMSUNG GALAXY A7 2018 4/64 GB QA Licensed SEIN,2699,9979,83,6,29
8205,88,SAMSUNG GALAXY A7 2018 4/64 GB QA Licensed SEIN,2699,9981,83,6,27
8206,95,Samsung A7 2018,3800,999978,100,4,21
8209,84,Samsung Galaxy A7 2018 4/64 GB QA Licensed SEIN - Kuning,3475,999954,100,13,53
8210,85,Samsung Galaxy A7 2018 Ram 4 / 64 GB QA Licensed Sein,3200,999950,100,2,75
8212,88,Samsung Galaxy A8 2018,5970,999956,100,19,90
8213,85,SAMSUNG GALAXY A8 2018,4300,999995,73,3,7
8215,85,Samsung Galaxy A9 2018 6/128 Ram 6gb Rom 128gb QA Licensed,3895,8,100,5,8
8217,84,samsung galaxy a9 2018 6/128 grs sein 1thn - Red Pink,3699,5,96,41,89
8218,88,Samsung Galaxy A9 2018 6/128GB NEW,3850,7,80,7,18
8219,87,samsung j7 2016,1649,14,100,9,18
8220,87,Xiaomi Shark Black 2 Pro SD 855 Plus 12GB/128GB - Orange,7999,1,100,7,17
8221,85,XIAOMI MI5 PRO RAM 4GB ROM 128GB - BLACK CERAMIC,2999,10000,95,79,131
8222,86,Asus Rog Phone 2 RogPhone 2 ZS660KL 8GB/128GB 8/128 GB Licensed - Black,8745,1,100,16,22
8223,94,ASUS ROG Phone 2 Rom Global Phone II 2019 8gb / 128gb Bnib,7850,16,97,73,119
8226,94,Asus Rog Phone 2 - Ram 12Gb Rom 512Gb - Bukan Tencent Game- New Rog II,13800,8,100,46,94
8227,85,ASUS ROG PHONE 2 RAM 8GB INTERNAL 128GB QA Licensed - Black,8699,1,98,19,33
8228,84,Asus ROG Phone 2 ROG Phone II 8GB / 128GB New BNIB 100% Global ROM,8160,3,100,49,78
8230,113,Asus Rog Phone 2 8/128 QA Licensed Asus- Black,8688,2,98,15,31
8231,85,ASUS ROG PHONE 2 8GB RAM 128GB STORAGE Licensed ASUS- INTERNATIONAL,8079,10,100,8,17
8232,86,Asus Rog Phone 2 RogPhone 2 ZS660KL 8GB/128GB 8/128 GB Licensed - Black,8740,1,100,8,11
8233,84,Asus ROG PHONE 2 12/512 Global Ram 12GB Memory 512GB incl cooler case,12300,5,100,25,28
8234,85,ASUS ROG PHONE 2 8GB RAM 128GB STORAGE Licensed ASUS- INTERNATIONAL,7999,10,100,8,18
8235,84,Asus ROG Phone 2 ROG Phone II 8GB / 128GB New BNIB 100% Global ROM,7990,6,100,48,75
8236,85,ASUS ROG PHONE 2 8/128GB -12/512GB RAM INTERNAL QA Licensed INDO - 8 128GB/ NON PAKET,8690,10,100,92,93
8237,85,ASUS ROG PHONE 2 8GB RAM 128GB STORAGE Licensed ASUS- INTERNATIONAL,8196,10,100,8,17
8238,85,ASUS ROG PHONE 2 8/128GB -12/512GB RAM INTERNAL QA Licensed INDO - 8 128GB/ NON PAKET,8550,12,100,84,81
8239,113,Asus Rog Phone 2 8/128 QA Licensed Asus- Black,8688,5,98,14,25
8246,113,NOKIA X6-6.1Plus (6GB/64GB) - Black,3000,999959,100,31,57
8247,88,Nokia 6.1 Plus Android One Ram 4 Internal 64 Gb - QA Licensed,2210,95,96,17,43
8250,88,Samsung Galaxy A6+Plus 4GB/32GB HP - QA Licensed 1 Alpha - Blue,3487,999986,100,11,38
8251,110,xiaomi note 5a 3/32 TAM - Red Pink,1700,59,100,41,170
8252,87,asus zenfone max 1 3/32 QA Licensed,1350,29,97,18,42
8253,75,ASUS ZENFONE 4 MAX (ZC520KL) RAM 3/32GB QA Licensed 1 Alpha - Black,1299,999987,100,8,11
8254,44,ASUS ZC520KL ZENFONE 4 MAX 3/32 5/2 QA Licensed - Black,1000,16,99,20,30
8255,85,Xiaomi Redmi S2 3/32 QA Licensed TAM - Grey,1280,33,97,34,207
8256,88,XIAOMI REDMI S2 RAM 3GB INTERNAL 32GB QA TAM - Abu -abu Tua,1310,4,100,32,89
8257,113,Xiaomi S2,2600,999973,100,29,49
8259,88,xiaomi redmi s2 ram 4/64 gb QA Licensed,2600,999940,100,21,61
8261,85,XIAOMI REDMI S2 Licensed TAM SELFIE XIOMI XOMI S 2 - Gold,1499,4,98,148,306
8262,88,XIAOMI REDMI S2 RAM 3GB INTERNAL 32GB QA TAM - Abu -abu Tua,1325,3,100,37,92
8263,75,Xiaomi Redmi S2 3/32GB QA Licensed TAM - Abu-abu,1314,4,98,27,85
8264,85,Xiomi redmi s2 new grs Licensed tam,1350,3,97,22,76
8265,88,xiaomi redmi s2 ram 4/64 gb QA Licensed,2600,999936,100,23,65
8266,131,Xiaomi Redmi S2 QA Licensed TAM - Grey,1305,2,99,211,617
8267,75,Xiaomi Redmi S2 3/32GB QA Licensed TAM - Abu-abu,1314,9,98,29,87
8270,84,XIAOMI REDMI S2 3/32GB QA Licensed TAM - GOLD,2550,999941,100,18,58
8271,85,Xiaomi Redmi S2 3/32 QA Licensed TAM - Grey,1280,43,96,33,196
8272,131,Xiaomi Redmi S2 QA Licensed TAM - Grey,1300,2,99,211,618
8276,93,Original [NEW] Huawei Honor 7S RAM 2GB Internal 16GB QA Licensed 1,2000,999742,100,2,398
8277,87,Samsung Galaxy Note 8 6/64gb 100% Original Segel QA Licensed Sein - Black,7500,5,99,65,130
8278,88,Samsung Note 10 plus 256GB QA Licensed Sein 1 thn,13100,36,98,22,62
8279,129,Samsung note 10 256 GB,13000,10,100,11,18
8280,113,Samsung Note 10 Lite 8/128 QA Licensed SEIN- Black,8282,8,100,10,27
8281,88,Samsung Note 10 256GB QA Licensed Sein 1 thn,11399,999888,94,36,109
8282,85,SAMSUNG GALAXY NOTE 10 QA Licensed 1 Alpha SEIN - Black,12000,9993,100,3,15
8283,85,SAMSUNG NOTE 10 PLUS RAM 12/256GB QA Licensed 1 Alpha SEIN - Black,13800,2,100,6,14
8284,84,Samsung Galaxy Note 10+ 256GB Note 10 Plus,12399,999996,100,9,16
8285,88,Samsung Note 10 plus 256GB QA Licensed Sein 1 thn,13100,42,97,18,58
8286,88,Samsung Note 10 + plus 512GB QA Licensed Sein 1 thn,14600,999937,97,28,67
8288,88,Samsung Note 10 + plus 512GB QA Licensed Sein 1 thn,14600,999941,96,26,59
8289,85,Samsung Galaxy s20 Ultra 12/128Gb - QA samsung Licensed sein,15900,2,100,3,3
8290,76,Asus Zenfone 5 A500CG,1000,1,100,46,131
8293,85,SAMSUNG J5 PRO,2000,999985,100,3,18
8294,88,Jual Promo Cuci Gudang Samsung Galaxy K Zoom C-111black And White BNIB,1700,24,97,19,25
8295,23,Samsung Galaxy J530 J5 Pro QA Licensed Samasung Sein,2550,999980,100,21,34
8297,113,Samsung Galaxy J1 Mini - Black,1200,999871,100,35,195
8298,113,Samsung Galaxy J1 Mini - Black,1200,999872,100,34,194
8299,104,Samsung J2 Pro Ram 2/32 - QA Licensed Sein,1690,999999,99,28,45
8300,85,SAMSUNG J2 PRO,1430,9981,97,16,51
8301,85,SAMSUNG GALAXY J2 PRO 2/32 GB,1550,999973,97,17,37
8302,86,Samsung galaxy j2 Pro New Licensed - Black,1475,999999,100,20,21
8303,86,Asus Zenfone Max M1 ZB555KL QA Licensed,1257,16,94,7,14
8305,84,Asus Zenfone Max M1 ZB555KL Ram 3/32 QA Licensed,1249,9,97,16,37
8307,87,Asus Zenfone Max M2 ram 4-64Gb QA Licensed Tam,1669.9,3,100,3,16
8309,92,Asus Zenfone Max M2 ZB663KL Ram 3GB Internal 32GB,2085,10,100,28,41
8310,85,Asus Zenfone Max M2 ZB633KL 3/32GB QA Licensed,1659,999996,97,26,38
8311,85,Asus Zenfone Max M2 ZB633KL 4/64GB RAM 4GB ROM 64GB QA Licensed - Blue,1695,4,100,19,36
8312,129,Handphone Asus Zenfone Max M2 Ram 3 Rom 32 QA Licensed tAm,1799,5,100,2,4
8313,86,Asus ZenFone Max (M2) 4/64Gb ZB663KL QA Licensed,1750,17,100,3,9
8315,85,ASUS ZENFONE MAX M2 ZB633KL 4/64GB QA Licensed,1829,999948,100,42,80
8316,86,Asus Zenfone Max M2 ZB633KL 4/64 QA Licensed Asus-BLACK,1790,1,100,2,6
8317,110,ASUS ZENFONE MAX M2 ZB633KL 3GB/32GB QA Licensed,1699,2,100,16,22
8318,131,Asus Zenfone Max M2 4GB - Black,1670,12,99,63,135
8319,92,Samsung Galaxy Watch 42mm S4,2250,6,100,6,37
8320,84,New Samsung Galaxy Watch S4 42mm Midnight Black,4100,999909,100,1,194
